transaction_id,customer_id,transaction_date,transaction_amount,payment_mode,channel,gender,age,city,customer_segment,signup_date,value_segment,year_month
TXN508955,CUST100819,19-01-2023,200,Debit Card,Mobile App,Male,23,Bengaluru,Low Value,29-06-2024,Low Value,2023-01
TXN508956,CUST101581,12-01-2023,1802.45,Debit Card,Website,Female,25,Chennai,High Value,21-10-2023,Mid Value,2023-01
TXN508957,CUST100658,20-06-2024,1950.03,UPI,Mobile App,Female,33,Hyderabad,Mid Value,27-12-2023,Low Value,2024-06
TXN508958,CUST100727,08-06-2024,1097.61,UPI,Website,Male,54,Delhi,Low Value,16-02-2023,Mid Value,2024-06
TXN508959,CUST100851,09-04-2024,200,Credit Card,Website,Female,52,Delhi,Mid Value,08-05-2024,Low Value,2024-04
TXN508960,CUST100046,10-08-2024,1130.87,Credit Card,Mobile App,Female,37,Pune,Mid Value,20-10-2022,Mid Value,2024-08
TXN508961,CUST101882,16-09-2023,2260.43,UPI,Mobile App,Male,61,Bengaluru,High Value,29-05-2022,Mid Value,2023-09
TXN508962,CUST100819,24-01-2023,2662.57,Credit Card,Mobile App,Male,23,Bengaluru,Low Value,29-06-2024,Low Value,2023-01
TXN508963,CUST101047,08-01-2023,1493.43,Debit Card,Mobile App,Male,27,Pune,High Value,25-10-2023,Mid Value,2023-01
TXN508964,CUST101680,16-08-2023,1637.88,Wallet,Mobile App,Female,23,Bengaluru,High Value,05-05-2024,High Value,2023-08
TXN508965,CUST100088,11-01-2024,2456.96,Debit Card,Website,Female,64,Pune,High Value,20-11-2022,High Value,2024-01
TXN508966,CUST101197,03-05-2023,1312.45,Net Banking,Mobile App,Male,59,Delhi,Mid Value,28-07-2024,Mid Value,2023-05
TXN508967,CUST101599,31-03-2023,672.91,UPI,Mobile App,Male,23,Bengaluru,Mid Value,13-05-2022,Mid Value,2023-03
TXN508968,CUST101142,31-03-2024,555.01,Credit Card,Website,Female,28,Delhi,Mid Value,18-04-2023,Mid Value,2024-03
TXN508969,CUST100734,12-08-2023,3074.21,UPI,Mobile App,Female,28,Pune,Low Value,13-08-2023,Low Value,2023-08
TXN508970,CUST101691,14-09-2023,1470.81,UPI,Mobile App,Female,58,Hyderabad,High Value,24-11-2024,High Value,2023-09
TXN508971,CUST100177,29-05-2024,2152.47,Credit Card,Website,Male,25,Hyderabad,Mid Value,11-11-2024,Mid Value,2024-05
TXN508972,CUST101018,28-05-2023,1401.33,UPI,Mobile App,Female,43,Hyderabad,High Value,28-01-2022,High Value,2023-05
TXN508973,CUST101855,22-01-2024,3758.39,UPI,Mobile App,Female,59,Pune,Low Value,23-09-2022,High Value,2024-01
TXN508974,CUST101947,01-12-2024,1511.1,Debit Card,Mobile App,Female,21,Bengaluru,Low Value,16-05-2024,High Value,2024-12
TXN508975,CUST101365,29-11-2024,9740.3,UPI,Mobile App,Female,41,Bengaluru,Mid Value,11-10-2023,High Value,2024-11
TXN508976,CUST101591,13-03-2024,611.31,Debit Card,Website,Male,22,Bengaluru,Low Value,18-04-2024,Low Value,2024-03
TXN508977,CUST101082,30-11-2024,328.04,Net Banking,Website,Male,49,Delhi,High Value,20-09-2024,Mid Value,2024-11
TXN508978,CUST100900,27-09-2024,1029.07,Debit Card,Mobile App,Male,50,Mumbai,Mid Value,10-03-2023,High Value,2024-09
TXN508979,CUST100437,06-02-2023,5519.97,UPI,Mobile App,Female,26,Hyderabad,High Value,20-02-2023,High Value,2023-02
TXN508980,CUST101451,22-10-2024,4207.85,Debit Card,Website,Male,53,Bengaluru,Mid Value,09-10-2024,High Value,2024-10
TXN508981,CUST100425,16-04-2023,625.15,Credit Card,Mobile App,Male,52,Mumbai,Low Value,08-06-2022,High Value,2023-04
TXN508982,CUST100967,06-09-2024,2014.18,Debit Card,Mobile App,Female,45,Hyderabad,Mid Value,03-12-2022,Low Value,2024-09
TXN508983,CUST101404,20-08-2023,1955.83,Credit Card,Mobile App,Female,33,Delhi,High Value,15-11-2023,High Value,2023-08
TXN508984,CUST100485,26-05-2023,764.03,UPI,Website,Female,52,Mumbai,Low Value,04-04-2022,Low Value,2023-05
TXN508985,CUST101755,17-01-2023,590.43,UPI,Mobile App,Female,48,Mumbai,High Value,07-03-2022,Mid Value,2023-01
TXN508986,CUST101208,08-06-2023,1087.63,Debit Card,Mobile App,Male,64,Mumbai,Low Value,05-12-2022,Mid Value,2023-06
TXN508987,CUST101582,09-10-2023,3419,Credit Card,Website,Male,55,Chennai,Low Value,21-06-2024,Mid Value,2023-10
TXN508988,CUST100459,05-10-2023,468.25,UPI,Website,Male,38,Chennai,High Value,20-01-2022,Mid Value,2023-10
TXN508989,CUST101912,05-05-2023,1298.2,Debit Card,Mobile App,Female,35,Mumbai,Mid Value,08-06-2022,High Value,2023-05
TXN508990,CUST100920,15-11-2024,1445.84,Debit Card,Mobile App,Male,41,Pune,Mid Value,02-08-2022,Mid Value,2024-11
TXN508991,CUST101125,24-02-2024,6157.64,Credit Card,Website,Female,37,Bengaluru,Mid Value,12-02-2023,Mid Value,2024-02
TXN508992,CUST101579,16-11-2023,795.78,Debit Card,Mobile App,Male,54,Chennai,High Value,27-08-2024,Low Value,2023-11
TXN508993,CUST101038,05-11-2024,200,UPI,Mobile App,Male,58,Pune,Mid Value,08-07-2022,Mid Value,2024-11
TXN508994,CUST100747,15-12-2024,2603.24,Debit Card,Website,Male,27,Bengaluru,Low Value,11-10-2024,Mid Value,2024-12
TXN508995,CUST101896,26-04-2024,3101.41,Debit Card,Mobile App,Female,48,Pune,High Value,16-08-2023,Mid Value,2024-04
TXN508996,CUST100050,28-10-2024,2671.09,UPI,Website,Male,55,Mumbai,Mid Value,01-10-2023,Mid Value,2024-10
TXN508997,CUST100308,20-11-2023,2654.17,Debit Card,Website,Female,23,Hyderabad,Low Value,07-12-2023,Low Value,2023-11
TXN508998,CUST101057,30-01-2024,1452.34,Debit Card,Mobile App,Male,30,Mumbai,Low Value,29-02-2024,High Value,2024-01
TXN508999,CUST101659,05-07-2023,200,Debit Card,Website,Female,43,Mumbai,Mid Value,01-03-2024,Mid Value,2023-07
TXN509000,CUST101004,10-04-2024,2879.87,Credit Card,Mobile App,Male,22,Hyderabad,Low Value,07-11-2022,Mid Value,2024-04
TXN509001,CUST101612,26-02-2023,6065.47,Credit Card,Website,Female,38,Mumbai,Mid Value,07-05-2022,High Value,2023-02
TXN509002,CUST101927,29-12-2024,376.74,Credit Card,Website,Male,57,Mumbai,Mid Value,26-11-2022,Mid Value,2024-12
TXN509003,CUST100634,02-04-2024,200,UPI,Mobile App,Female,61,Bengaluru,Mid Value,15-09-2023,Low Value,2024-04
TXN509004,CUST100204,27-07-2023,677.96,UPI,Mobile App,Female,61,Mumbai,High Value,10-04-2024,Mid Value,2023-07
TXN509005,CUST100739,14-12-2024,4170.64,UPI,Mobile App,Female,38,Delhi,Low Value,25-01-2023,High Value,2024-12
TXN509006,CUST101093,15-03-2023,246.87,Wallet,Mobile App,Male,22,Bengaluru,High Value,14-02-2024,High Value,2023-03
TXN509007,CUST101253,28-04-2024,2762.89,Debit Card,Website,Female,24,Delhi,High Value,07-07-2023,Mid Value,2024-04
TXN509008,CUST101503,26-03-2023,200,Credit Card,Mobile App,Male,45,Delhi,Mid Value,28-04-2023,Mid Value,2023-03
TXN509009,CUST100532,23-09-2024,200,Debit Card,Website,Male,25,Mumbai,Low Value,15-08-2024,Mid Value,2024-09
TXN509010,CUST100107,14-01-2023,4882.2,UPI,Mobile App,Female,35,Hyderabad,Mid Value,05-02-2023,Mid Value,2023-01
TXN509011,CUST100875,02-10-2024,3238.65,UPI,Mobile App,Male,25,Hyderabad,Mid Value,06-04-2023,Mid Value,2024-10
TXN509012,CUST101264,18-02-2023,2008.07,UPI,Mobile App,Female,47,Bengaluru,High Value,18-12-2024,High Value,2023-02
TXN509013,CUST100250,01-03-2024,415.22,Net Banking,Mobile App,Female,54,Pune,Mid Value,10-03-2024,Low Value,2024-03
TXN509014,CUST100134,25-12-2023,719.19,Wallet,Mobile App,Male,25,Delhi,Mid Value,19-12-2022,Mid Value,2023-12
TXN509015,CUST101113,30-08-2023,200,UPI,Mobile App,Male,21,Hyderabad,Low Value,01-12-2024,High Value,2023-08
TXN509016,CUST101614,22-02-2023,2280.65,Credit Card,Website,Female,43,Hyderabad,High Value,09-08-2022,Mid Value,2023-02
TXN509017,CUST101463,10-03-2023,2549,UPI,Website,Male,26,Delhi,Mid Value,21-08-2022,Low Value,2023-03
TXN509018,CUST100688,05-07-2024,870.6,Net Banking,Mobile App,Male,22,Bengaluru,Mid Value,15-04-2024,Mid Value,2024-07
TXN509019,CUST101321,26-11-2024,908.86,UPI,Mobile App,Male,42,Chennai,Mid Value,18-06-2024,Mid Value,2024-11
TXN509020,CUST100406,06-10-2024,2181.28,Credit Card,Mobile App,Female,42,Pune,Mid Value,26-10-2022,Mid Value,2024-10
TXN509021,CUST101331,25-02-2023,6407.68,Credit Card,Website,Female,53,Mumbai,Low Value,29-12-2024,Mid Value,2023-02
TXN509022,CUST100101,31-03-2024,1104.5,Credit Card,Mobile App,Female,38,Chennai,Mid Value,06-12-2022,Mid Value,2024-03
TXN509023,CUST101384,12-09-2023,1496.9,UPI,Mobile App,Male,45,Chennai,Mid Value,15-10-2022,Mid Value,2023-09
TXN509024,CUST101870,05-01-2023,2636.13,Debit Card,Mobile App,Male,40,Pune,High Value,14-02-2024,Mid Value,2023-01
TXN509025,CUST101647,03-08-2024,921.88,Net Banking,Website,Female,56,Bengaluru,Low Value,13-08-2023,Mid Value,2024-08
TXN509026,CUST100692,21-02-2023,4469.25,UPI,Website,Male,46,Pune,Mid Value,02-04-2022,Low Value,2023-02
TXN509027,CUST101639,25-11-2023,4118.36,Debit Card,Website,Female,23,Chennai,Mid Value,06-10-2022,Mid Value,2023-11
TXN509028,CUST101551,08-04-2023,2467.8,Net Banking,Website,Male,63,Delhi,Low Value,26-12-2024,Low Value,2023-04
TXN509029,CUST101631,10-06-2023,1693.7,UPI,Mobile App,Male,48,Mumbai,Mid Value,27-04-2023,Mid Value,2023-06
TXN509030,CUST101316,10-02-2024,9032.46,Wallet,Website,Female,38,Bengaluru,Mid Value,30-04-2023,High Value,2024-02
TXN509031,CUST101169,30-07-2024,2666.27,UPI,Mobile App,Male,33,Pune,Low Value,03-05-2024,High Value,2024-07
TXN509032,CUST100403,23-11-2023,2267.44,UPI,Website,Male,53,Mumbai,Low Value,04-06-2023,Mid Value,2023-11
TXN509033,CUST100813,31-08-2023,4607,Credit Card,Mobile App,Female,45,Bengaluru,Mid Value,27-06-2023,Low Value,2023-08
TXN509034,CUST101025,18-05-2024,1781.25,Net Banking,Mobile App,Female,27,Delhi,Mid Value,03-07-2022,Mid Value,2024-05
TXN509035,CUST101142,02-01-2024,612.24,Credit Card,Mobile App,Female,28,Delhi,Mid Value,18-04-2023,Mid Value,2024-01
TXN509036,CUST100854,24-12-2024,326.12,Credit Card,Website,Male,58,Delhi,Low Value,02-10-2023,High Value,2024-12
TXN509037,CUST101629,17-03-2024,1401.02,Debit Card,Mobile App,Female,55,Hyderabad,Mid Value,18-02-2024,Mid Value,2024-03
TXN509038,CUST101214,03-06-2023,1594.9,Debit Card,Mobile App,Female,45,Mumbai,High Value,03-06-2024,Mid Value,2023-06
TXN509039,CUST101026,22-08-2023,3868.67,Debit Card,Mobile App,Female,36,Mumbai,Low Value,12-11-2024,High Value,2023-08
TXN509040,CUST100941,13-10-2024,330.47,UPI,Website,Male,58,Chennai,Mid Value,25-04-2022,Mid Value,2024-10
TXN509041,CUST101020,29-11-2023,2515.23,Debit Card,Mobile App,Male,29,Pune,High Value,14-08-2023,Low Value,2023-11
TXN509042,CUST101510,09-05-2024,797.69,UPI,Mobile App,Male,26,Mumbai,Mid Value,29-05-2024,Mid Value,2024-05
TXN509043,CUST101646,25-04-2023,6154.23,Credit Card,Website,Male,34,Hyderabad,Mid Value,20-05-2023,Mid Value,2023-04
TXN509044,CUST100176,04-01-2024,1398.48,Net Banking,Mobile App,Male,28,Hyderabad,High Value,10-03-2023,Mid Value,2024-01
TXN509045,CUST101280,29-11-2023,2142.61,UPI,Mobile App,Female,31,Delhi,Mid Value,01-10-2024,Mid Value,2023-11
TXN509046,CUST100872,10-05-2023,2310.29,Credit Card,Website,Female,42,Pune,High Value,07-02-2022,Mid Value,2023-05
TXN509047,CUST101557,27-06-2023,209.91,Credit Card,Mobile App,Male,52,Delhi,Low Value,22-12-2022,Low Value,2023-06
TXN509048,CUST100476,05-04-2023,4206.1,Net Banking,Mobile App,Male,51,Bengaluru,Mid Value,18-10-2022,Mid Value,2023-04
TXN509049,CUST100397,13-11-2023,394.7,Debit Card,Mobile App,Female,22,Delhi,Mid Value,30-06-2024,Mid Value,2023-11
TXN509050,CUST101519,11-04-2023,1114.37,Credit Card,Website,Male,30,Hyderabad,Low Value,28-09-2024,High Value,2023-04
TXN509051,CUST100219,15-07-2023,2456.22,Credit Card,Mobile App,Male,52,Mumbai,High Value,20-03-2024,Mid Value,2023-07
TXN509052,CUST100172,27-07-2023,200,Net Banking,Mobile App,Male,54,Mumbai,Mid Value,15-03-2024,Mid Value,2023-07
TXN509053,CUST100735,29-08-2024,1910.72,Net Banking,Mobile App,Male,36,Pune,Mid Value,21-10-2023,Mid Value,2024-08
TXN509054,CUST101413,17-04-2024,1160.48,Credit Card,Mobile App,Female,41,Hyderabad,High Value,17-09-2022,High Value,2024-04
TXN509055,CUST100501,06-09-2024,200,UPI,Website,Male,41,Hyderabad,Low Value,05-07-2023,Mid Value,2024-09
TXN509056,CUST101600,08-01-2023,2851.32,Credit Card,Mobile App,Female,32,Pune,Low Value,24-02-2022,Mid Value,2023-01
TXN509057,CUST101812,16-05-2023,1530.8,Wallet,Mobile App,Male,59,Hyderabad,Low Value,26-11-2023,Mid Value,2023-05
TXN509058,CUST100760,01-09-2024,795.52,Debit Card,Website,Female,27,Delhi,Mid Value,13-07-2024,Mid Value,2024-09
TXN509059,CUST101283,18-09-2023,200,Debit Card,Mobile App,Male,26,Pune,Mid Value,03-03-2023,High Value,2023-09
TXN509060,CUST100130,27-05-2023,1744.4,UPI,Mobile App,Female,61,Bengaluru,Mid Value,17-02-2023,Mid Value,2023-05
TXN509061,CUST101136,02-04-2024,803.5,Debit Card,Mobile App,Male,48,Chennai,Mid Value,16-06-2022,Low Value,2024-04
TXN509062,CUST100797,27-11-2024,6449.35,Credit Card,Mobile App,Male,54,Mumbai,Low Value,21-11-2022,Mid Value,2024-11
TXN509063,CUST100798,13-03-2024,1969.67,Credit Card,Mobile App,Male,53,Hyderabad,Mid Value,04-04-2024,High Value,2024-03
TXN509064,CUST100929,17-02-2024,738.24,Debit Card,Mobile App,Male,24,Delhi,High Value,12-07-2023,High Value,2024-02
TXN509065,CUST100722,14-05-2024,1654.59,Net Banking,Mobile App,Female,24,Hyderabad,Low Value,25-05-2023,Mid Value,2024-05
TXN509066,CUST101043,20-08-2023,1705.95,Wallet,Mobile App,Male,47,Pune,Low Value,21-02-2023,Low Value,2023-08
TXN509067,CUST100214,11-04-2023,2854.3,UPI,Mobile App,Male,63,Hyderabad,Mid Value,25-03-2022,Low Value,2023-04
TXN509068,CUST101333,27-05-2023,5114.68,Credit Card,Mobile App,Female,48,Bengaluru,Low Value,11-11-2024,High Value,2023-05
TXN509069,CUST101274,17-12-2024,7229.01,UPI,Mobile App,Male,32,Mumbai,High Value,01-08-2022,High Value,2024-12
TXN509070,CUST100487,21-05-2024,2784.01,Credit Card,Mobile App,Female,56,Hyderabad,Mid Value,14-07-2023,Low Value,2024-05
TXN509071,CUST101405,11-07-2024,1736.83,Credit Card,Website,Female,26,Pune,Mid Value,07-04-2024,Mid Value,2024-07
TXN509072,CUST101432,14-04-2023,560.57,Debit Card,Mobile App,Female,57,Chennai,Mid Value,05-08-2022,Mid Value,2023-04
TXN509073,CUST101294,02-12-2023,1134.95,Wallet,Mobile App,Female,58,Delhi,Low Value,14-07-2022,High Value,2023-12
TXN509074,CUST101957,21-03-2024,1476.14,Credit Card,Mobile App,Male,47,Mumbai,Mid Value,08-12-2023,Low Value,2024-03
TXN509075,CUST101430,19-03-2024,302.26,Wallet,Mobile App,Male,64,Pune,Mid Value,13-01-2024,Low Value,2024-03
TXN509076,CUST101715,28-04-2023,651.77,Credit Card,Mobile App,Female,49,Mumbai,High Value,26-04-2024,High Value,2023-04
TXN509077,CUST101217,31-05-2024,9160.5,Net Banking,Mobile App,Female,49,Mumbai,Mid Value,10-08-2024,High Value,2024-05
TXN509078,CUST101464,23-12-2024,3109.52,UPI,Mobile App,Male,54,Hyderabad,Mid Value,28-09-2022,High Value,2024-12
TXN509079,CUST100312,20-07-2024,1447.14,UPI,Mobile App,Female,49,Bengaluru,Low Value,29-01-2023,Low Value,2024-07
TXN509080,CUST100078,14-06-2024,563.7,UPI,Website,Male,33,Delhi,High Value,24-08-2024,Mid Value,2024-06
TXN509081,CUST100179,29-03-2023,1874.44,Net Banking,Mobile App,Male,38,Mumbai,Low Value,07-05-2024,Mid Value,2023-03
TXN509082,CUST101003,20-09-2024,580.37,UPI,Mobile App,Male,63,Hyderabad,Mid Value,23-07-2024,High Value,2024-09
TXN509083,CUST100674,20-04-2024,472.05,Debit Card,Website,Female,39,Chennai,Mid Value,13-12-2024,Low Value,2024-04
TXN509084,CUST101737,12-11-2024,216.58,Credit Card,Mobile App,Male,28,Pune,Mid Value,17-01-2024,Low Value,2024-11
TXN509085,CUST100013,29-04-2024,933.73,Debit Card,Mobile App,Male,45,Mumbai,High Value,11-11-2022,Low Value,2024-04
TXN509086,CUST100858,23-10-2024,1716.62,UPI,Mobile App,Female,23,Hyderabad,Low Value,15-10-2022,High Value,2024-10
TXN509087,CUST100245,22-10-2023,381.82,Credit Card,Mobile App,Female,50,Pune,Low Value,22-01-2023,Mid Value,2023-10
TXN509088,CUST101037,20-12-2024,492.11,Credit Card,Mobile App,Male,56,Hyderabad,Low Value,24-08-2023,Mid Value,2024-12
TXN509089,CUST100098,16-01-2024,1091.56,UPI,Website,Female,34,Pune,High Value,26-04-2023,Mid Value,2024-01
TXN509090,CUST100032,10-10-2023,1479.34,UPI,Mobile App,Female,35,Bengaluru,High Value,30-10-2022,Low Value,2023-10
TXN509091,CUST101459,16-11-2024,3160.69,UPI,Mobile App,Male,42,Chennai,Mid Value,03-11-2022,High Value,2024-11
TXN509092,CUST100256,30-09-2024,1839.55,UPI,Website,Male,42,Pune,Mid Value,16-04-2022,Mid Value,2024-09
TXN509093,CUST100033,05-06-2023,2115.42,Debit Card,Mobile App,Female,27,Pune,Mid Value,19-09-2022,Mid Value,2023-06
TXN509094,CUST100018,29-06-2023,2621.12,Debit Card,Mobile App,Female,46,Chennai,High Value,17-04-2024,Mid Value,2023-06
TXN509095,CUST101687,28-03-2023,1319.18,Credit Card,Mobile App,Male,34,Mumbai,Mid Value,23-05-2023,Low Value,2023-03
TXN509096,CUST101283,10-02-2024,924.6,Debit Card,Website,Male,26,Pune,Mid Value,03-03-2023,High Value,2024-02
TXN509097,CUST101699,10-05-2024,3545.4,UPI,Mobile App,Female,34,Delhi,High Value,13-05-2022,High Value,2024-05
TXN509098,CUST100588,24-09-2023,3876.68,Debit Card,Website,Female,63,Mumbai,High Value,12-11-2024,Mid Value,2023-09
TXN509099,CUST101849,16-08-2024,367.87,UPI,Website,Female,60,Bengaluru,Low Value,18-01-2022,Mid Value,2024-08
TXN509100,CUST101439,05-03-2023,6744.1,Net Banking,Mobile App,Male,57,Bengaluru,High Value,08-01-2024,Mid Value,2023-03
TXN509101,CUST100136,29-04-2023,5847.95,Debit Card,Mobile App,Male,29,Pune,Mid Value,21-08-2023,Mid Value,2023-04
TXN509102,CUST100358,07-12-2023,4503.39,Net Banking,Website,Male,58,Hyderabad,High Value,29-06-2023,Mid Value,2023-12
TXN509103,CUST101743,09-11-2023,1208.51,UPI,Website,Male,61,Delhi,Low Value,13-04-2024,Mid Value,2023-11
TXN509104,CUST100753,12-06-2023,4061.84,Net Banking,Mobile App,Female,51,Hyderabad,Mid Value,29-05-2022,High Value,2023-06
TXN509105,CUST101602,19-05-2024,2175.84,UPI,Mobile App,Female,50,Pune,Mid Value,01-11-2023,High Value,2024-05
TXN509106,CUST101139,20-10-2023,505.8,Debit Card,Mobile App,Male,25,Bengaluru,Low Value,31-12-2024,Low Value,2023-10
TXN509107,CUST100403,20-11-2024,3280.5,UPI,Mobile App,Male,53,Mumbai,Low Value,04-06-2023,Mid Value,2024-11
TXN509108,CUST101225,12-01-2024,1146.28,UPI,Mobile App,Female,51,Delhi,High Value,30-03-2024,High Value,2024-01
TXN509109,CUST101399,25-06-2024,760.2,UPI,Website,Male,36,Chennai,Low Value,18-05-2022,High Value,2024-06
TXN509110,CUST100249,05-02-2024,4633.49,Credit Card,Mobile App,Male,52,Mumbai,Mid Value,08-07-2023,Mid Value,2024-02
TXN509111,CUST100445,03-11-2024,4361.53,UPI,Mobile App,Male,38,Mumbai,Low Value,13-01-2023,High Value,2024-11
TXN509112,CUST100953,04-02-2024,4395.27,UPI,Mobile App,Female,34,Chennai,Mid Value,19-05-2023,High Value,2024-02
TXN509113,CUST100277,03-02-2024,4317.97,Wallet,Website,Female,32,Bengaluru,High Value,23-05-2024,High Value,2024-02
TXN509114,CUST100111,01-05-2024,1777.49,UPI,Mobile App,Male,57,Delhi,Low Value,10-07-2024,High Value,2024-05
TXN509115,CUST101986,29-05-2024,2110.93,UPI,Mobile App,Female,42,Pune,Mid Value,04-04-2023,Mid Value,2024-05
TXN509116,CUST101866,24-01-2023,6541.25,UPI,Mobile App,Female,29,Bengaluru,Mid Value,25-10-2022,High Value,2023-01
TXN509117,CUST101496,28-02-2023,304.71,UPI,Mobile App,Female,34,Mumbai,High Value,24-10-2024,Low Value,2023-02
TXN509118,CUST100745,28-08-2023,3610.74,UPI,Mobile App,Female,50,Delhi,Mid Value,22-07-2024,Low Value,2023-08
TXN509119,CUST100687,07-11-2023,1643.65,Net Banking,Mobile App,Male,30,Chennai,High Value,28-11-2022,Low Value,2023-11
TXN509120,CUST100391,17-11-2023,8437.9,Wallet,Website,Male,40,Delhi,Mid Value,22-09-2022,High Value,2023-11
TXN509121,CUST100968,02-11-2024,2242.89,Credit Card,Mobile App,Female,22,Pune,Low Value,14-07-2022,High Value,2024-11
TXN509122,CUST100142,25-04-2024,390.25,Credit Card,Mobile App,Female,37,Delhi,Low Value,15-02-2023,Mid Value,2024-04
TXN509123,CUST101055,25-07-2024,3718.13,Wallet,Website,Male,35,Mumbai,Mid Value,27-03-2023,High Value,2024-07
TXN509124,CUST100180,18-02-2024,2456.94,Net Banking,Mobile App,Male,26,Hyderabad,High Value,20-02-2022,Mid Value,2024-02
TXN509125,CUST100578,18-11-2023,354.77,Credit Card,Mobile App,Female,55,Pune,Mid Value,28-09-2022,Low Value,2023-11
TXN509126,CUST101539,06-02-2024,200,Debit Card,Website,Male,23,Mumbai,Mid Value,14-12-2023,High Value,2024-02
TXN509127,CUST100797,28-02-2023,1725.88,UPI,Website,Male,54,Mumbai,Low Value,21-11-2022,Mid Value,2023-02
TXN509128,CUST100268,22-02-2023,608.08,UPI,Website,Male,21,Pune,High Value,05-09-2024,Mid Value,2023-02
TXN509129,CUST101259,05-03-2023,4442.29,UPI,Mobile App,Male,63,Hyderabad,Low Value,15-07-2023,Mid Value,2023-03
TXN509130,CUST101300,24-09-2024,635.63,Credit Card,Mobile App,Male,58,Delhi,Low Value,07-04-2024,High Value,2024-09
TXN509131,CUST100552,29-04-2023,2391.94,Credit Card,Mobile App,Male,40,Chennai,Low Value,02-02-2022,Low Value,2023-04
TXN509132,CUST100632,13-10-2023,931.3,UPI,Mobile App,Male,34,Delhi,Low Value,09-04-2023,Low Value,2023-10
TXN509133,CUST100274,18-01-2023,948.8,Net Banking,Mobile App,Male,32,Delhi,Low Value,30-05-2022,High Value,2023-01
TXN509134,CUST100742,05-01-2023,441.47,Credit Card,Mobile App,Female,24,Chennai,Low Value,18-05-2024,Low Value,2023-01
TXN509135,CUST101839,27-01-2024,1536.93,Credit Card,Website,Male,38,Chennai,Mid Value,23-01-2024,High Value,2024-01
TXN509136,CUST100085,09-06-2023,1904.69,Credit Card,Website,Male,49,Pune,High Value,22-11-2022,Mid Value,2023-06
TXN509137,CUST101086,22-05-2023,1913.82,UPI,Mobile App,Male,62,Mumbai,High Value,04-12-2023,Mid Value,2023-05
